station,date,tavg,dewpoint,wetbulb,heat,cool,preciptotal,stnpressure,resultdir,avgspeed,rel_humidity,year,month,weekday,day_name,week,BR,DZ,FG,TSRA,VCTS,HZ,RA,latitude,longitude
1,2008-09-21,69.0,61,64.0,0.0,4.0,0.0,29.55,5,4.2,75.67411312116738,2008,9,6,Sunday,38,1,0,0,0,0,1,0,41.995,-87.933
2,2008-09-21,70.0,61,65.0,0.0,5.0,0.0,29.6,9,3.6,73.13218320033498,2008,9,6,Sunday,38,1,0,0,0,0,1,0,41.786,-87.752
1,2008-09-22,71.0,59,64.0,0.0,6.0,0.0,29.59,11,8.0,65.82696844620864,2008,9,0,Monday,39,1,0,0,0,0,1,0,41.995,-87.933
2,2008-09-22,73.0,59,64.0,0.0,8.0,0.0,29.65,12,7.3,61.523771958845366,2008,9,0,Monday,39,1,0,0,0,0,1,0,41.786,-87.752
1,2008-09-23,71.0,57,62.0,0.0,6.0,0.0,29.56,15,7.7,61.26334103971611,2008,9,1,Tuesday,39,0,0,0,0,0,0,0,41.995,-87.933
2,2008-09-23,73.0,56,63.0,0.0,8.0,0.0,29.62,15,7.6,55.22483669058956,2008,9,1,Tuesday,39,0,0,0,0,0,0,0,41.786,-87.752
1,2008-09-24,70.0,59,63.0,0.0,5.0,0.2,29.54,23,4.6,68.10499877258836,2008,9,2,Wednesday,39,1,0,0,1,0,1,0,41.995,-87.933
2,2008-09-24,72.0,57,63.0,0.0,7.0,0.0,29.6,21,4.9,59.22278149771441,2008,9,2,Wednesday,39,0,0,0,0,0,0,0,41.786,-87.752
1,2008-09-25,70.0,61,64.0,0.0,5.0,0.0,29.54,4,7.5,73.13218320033498,2008,9,3,Thursday,39,1,0,0,0,0,1,0,41.995,-87.933
2,2008-09-25,72.0,61,65.0,0.0,7.0,0.0,29.59,4,6.0,68.33159011825259,2008,9,3,Thursday,39,1,0,0,0,0,1,0,41.786,-87.752
1,2008-09-26,69.0,55,60.0,0.0,4.0,0.0,29.42,6,4.3,61.00060764259949,2008,9,4,Friday,39,1,0,0,0,0,0,0,41.995,-87.933
2,2008-09-26,69.0,54,61.0,0.0,4.0,0.0,29.47,6,4.6,58.81509449991825,2008,9,4,Friday,39,1,0,0,0,0,0,0,41.786,-87.752
1,2008-09-27,67.0,54,60.0,0.0,2.0,0.0,29.33,3,2.7,63.0026845439877,2008,9,5,Saturday,39,1,0,0,0,0,0,0,41.995,-87.933
2,2008-09-27,68.0,54,60.0,0.0,3.0,0.0,29.39,7,3.1,60.868371079458996,2008,9,5,Saturday,39,1,0,0,0,0,1,0,41.786,-87.752
1,2008-09-28,63.0,57,60.0,2.0,0.0,0.0,29.41,4,7.8,80.76213089365015,2008,9,6,Sunday,39,0,0,0,0,0,0,0,41.995,-87.933
2,2008-09-28,65.0,57,60.0,0.0,0.0,0.0,29.46,4,7.4,75.303435124835,2008,9,6,Sunday,39,0,0,0,0,0,0,0,41.786,-87.752
1,2008-09-29,59.0,55,57.0,6.0,0.0,0.82,29.26,33,4.8,86.55982512764919,2008,9,0,Monday,40,1,0,0,0,0,0,1,41.995,-87.933
2,2008-09-29,61.0,57,59.0,4.0,0.0,0.11,29.31,33,4.4,86.66969610282044,2008,9,0,Monday,40,1,0,0,0,0,1,1,41.786,-87.752
1,2008-09-30,54.0,44,49.0,11.0,0.0,0.0,29.21,31,11.5,68.7982326304157,2008,9,1,Tuesday,40,0,0,0,0,0,0,0,41.995,-87.933
2,2008-09-30,55.0,45,50.0,10.0,0.0,0.01,29.27,31,9.5,68.91381840601127,2008,9,1,Tuesday,40,0,0,0,0,0,0,0,41.786,-87.752
1,2008-10-01,54.0,40,47.0,11.0,0.0,0.0,29.24,33,11.1,58.95462863286354,2008,10,2,Wednesday,40,0,0,0,0,0,0,0,41.995,-87.933
2,2008-10-01,55.0,41,47.0,10.0,0.0,0.0,29.3,33,11.0,59.09526803975291,2008,10,2,Wednesday,40,0,0,0,0,0,0,0,41.786,-87.752
1,2008-10-02,52.0,40,47.0,13.0,0.0,0.0,29.18,28,9.2,63.448484737782586,2008,10,3,Thursday,40,0,0,0,0,0,0,0,41.995,-87.933
2,2008-10-02,53.0,40,47.0,12.0,0.0,0.0,29.24,28,10.1,61.15528382931884,2008,10,3,Thursday,40,0,0,0,0,0,0,0,41.786,-87.752
1,2008-10-03,52.0,42,47.0,13.0,0.0,0.01,29.34,3,7.7,68.56529462106697,2008,10,4,Friday,40,0,0,0,0,0,0,1,41.995,-87.933
2,2008-10-03,54.0,43,49.0,11.0,0.0,0.01,29.4,6,8.3,66.2105551501196,2008,10,4,Friday,40,0,0,0,0,0,0,1,41.786,-87.752
1,2008-10-04,50.0,38,45.0,15.0,0.0,0.0,29.51,11,4.4,63.18545713068239,2008,10,5,Saturday,40,0,0,0,0,0,0,0,41.995,-87.933
2,2008-10-04,51.0,39,46.0,14.0,0.0,0.0,29.57,11,4.3,63.317282663843955,2008,10,5,Saturday,40,0,0,0,0,0,0,0,41.786,-87.752
1,2008-10-05,51.0,43,48.0,14.0,0.0,0.06,29.51,11,6.6,73.94171410785458,2008,10,6,Sunday,40,0,0,0,0,0,0,1,41.995,-87.933
2,2008-10-05,54.0,41,49.0,11.0,0.0,0.03,29.57,11,7.2,61.291192165511646,2008,10,6,Sunday,40,0,0,0,0,0,0,1,41.786,-87.752
1,2008-10-06,62.0,47,54.0,3.0,0.0,0.0,29.49,11,10.7,57.843387329474204,2008,10,0,Monday,41,0,0,0,0,0,0,0,41.995,-87.933
2,2008-10-06,63.0,46,54.0,2.0,0.0,0.0,29.55,12,9.1,53.76911419459217,2008,10,0,Monday,41,0,0,0,0,0,0,0,41.786,-87.752
1,2008-10-07,60.0,52,56.0,5.0,0.0,0.8,29.24,13,11.3,74.8288221024171,2008,10,1,Tuesday,41,1,0,0,0,0,0,1,41.995,-87.933
2,2008-10-07,61.0,52,56.0,4.0,0.0,0.86,29.31,14,10.9,72.21677871242068,2008,10,1,Tuesday,41,1,1,0,0,0,0,1,41.786,-87.752
1,2008-10-08,57.0,51,54.0,8.0,0.0,0.19,29.13,26,8.1,80.2993261304834,2008,10,2,Wednesday,41,1,0,0,0,0,0,1,41.995,-87.933
2,2008-10-08,58.0,52,55.0,7.0,0.0,0.29,29.2,26,8.3,80.37756034787265,2008,10,2,Wednesday,41,1,0,0,0,0,0,1,41.786,-87.752
1,2008-10-09,58.0,38,49.0,7.0,0.0,0.0,29.36,29,5.8,47.15871076261353,2008,10,3,Thursday,41,0,0,0,0,0,0,0,41.995,-87.933
2,2008-10-09,59.0,39,49.0,6.0,0.0,0.0,29.41,29,4.8,47.31850249241491,2008,10,3,Thursday,41,0,0,0,0,0,0,0,41.786,-87.752
1,2008-10-10,57.0,42,50.0,8.0,0.0,0.0,29.47,11,6.7,57.13144191860603,2008,10,4,Friday,41,0,0,0,0,0,0,0,41.995,-87.933
2,2008-10-10,60.0,41,51.0,5.0,0.0,0.0,29.52,11,6.1,49.359451453657435,2008,10,4,Friday,41,0,0,0,0,0,0,0,41.786,-87.752
1,2008-10-11,65.0,50,57.0,0.0,0.0,0.0,29.52,14,5.0,58.263369645862106,2008,10,5,Saturday,41,0,0,0,0,0,0,0,41.995,-87.933
2,2008-10-11,68.0,50,57.0,0.0,3.0,0.0,29.58,14,5.0,52.5168059327933,2008,10,5,Saturday,41,0,0,0,0,0,0,0,41.786,-87.752
1,2008-10-12,71.0,56,61.0,0.0,6.0,0.0,29.55,15,5.1,59.087462724330166,2008,10,6,Sunday,41,1,0,0,0,0,0,0,41.995,-87.933
2,2008-10-12,74.0,54,62.0,0.0,9.0,0.0,29.61,16,6.3,49.650930091565726,2008,10,6,Sunday,41,0,0,0,0,0,0,0,41.786,-87.752
1,2008-10-13,69.0,58,63.0,0.0,4.0,0.0,29.47,20,8.1,67.99087528755375,2008,10,0,Monday,42,0,0,0,0,0,0,0,41.995,-87.933
2,2008-10-13,72.0,57,63.0,0.0,7.0,0.0,29.54,20,8.7,59.22278149771441,2008,10,0,Monday,42,0,0,0,0,0,0,0,41.786,-87.752
1,2008-10-14,61.0,43,51.0,4.0,0.0,0.005,29.49,30,6.8,51.45987045544989,2008,10,1,Tuesday,42,0,0,0,0,0,0,1,41.995,-87.933
2,2008-10-14,63.0,43,52.0,2.0,0.0,0.005,29.54,34,7.2,47.9522714440218,2008,10,1,Tuesday,42,0,0,0,0,0,0,0,41.786,-87.752
1,2008-10-15,55.0,50,53.0,10.0,0.0,0.3,29.34,32,6.3,83.18811104555657,2008,10,2,Wednesday,42,1,0,0,0,0,0,1,41.995,-87.933
2,2008-10-15,57.0,51,54.0,8.0,0.0,0.24,29.39,32,6.8,80.2993261304834,2008,10,2,Wednesday,42,1,0,0,0,0,0,1,41.786,-87.752
1,2008-10-16,51.0,38,44.0,14.0,0.0,0.0,29.52,35,7.5,60.88159777836677,2008,10,3,Thursday,42,0,0,0,0,0,0,0,41.995,-87.933
2,2008-10-16,52.0,39,45.0,13.0,0.0,0.0,29.57,35,8.0,61.01875332663372,2008,10,3,Thursday,42,0,0,0,0,0,0,0,41.786,-87.752
1,2008-10-17,50.0,39,44.0,15.0,0.0,0.0,29.53,36,7.2,65.71331232061064,2008,10,4,Friday,42,0,0,0,0,0,0,0,41.995,-87.933
2,2008-10-17,50.0,40,46.0,15.0,0.0,0.005,29.59,36,7.2,68.32997835148367,2008,10,4,Friday,42,0,0,0,0,0,0,0,41.786,-87.752
1,2008-10-18,52.0,40,45.0,13.0,0.0,0.05,29.58,7,6.1,63.448484737782586,2008,10,5,Saturday,42,1,0,0,0,0,0,1,41.995,-87.933
2,2008-10-18,53.0,41,47.0,12.0,0.0,0.14,29.65,7,5.3,63.57906647943423,2008,10,5,Saturday,42,1,0,0,0,0,0,1,41.786,-87.752
1,2008-10-19,51.0,37,45.0,14.0,0.0,0.0,29.49,19,12.4,58.52898179042509,2008,10,6,Sunday,42,0,0,0,0,0,0,0,41.995,-87.933
2,2008-10-19,53.0,37,46.0,12.0,0.0,0.0,29.57,19,10.9,54.36567219981635,2008,10,6,Sunday,42,0,0,0,0,0,0,0,41.786,-87.752
1,2008-10-20,49.0,42,46.0,16.0,0.0,0.18,29.48,31,7.6,76.64751952695673,2008,10,0,Monday,43,1,0,0,0,0,0,1,41.995,-87.933
2,2008-10-20,50.0,43,47.0,15.0,0.0,0.31,29.54,31,7.4,76.73978964775375,2008,10,0,Monday,43,1,0,0,0,0,0,1,41.786,-87.752
1,2008-10-21,47.0,35,42.0,18.0,0.0,0.0,29.64,2,8.7,62.786208374895836,2008,10,1,Tuesday,43,0,0,0,0,0,0,0,41.995,-87.933
2,2008-10-21,47.0,37,43.0,18.0,0.0,0.0,29.7,3,9.2,67.97248375274724,2008,10,1,Tuesday,43,0,0,0,0,0,0,0,41.786,-87.752
1,2008-10-22,44.0,30,40.0,21.0,0.0,0.0,29.65,12,13.1,57.51372200963386,2008,10,2,Wednesday,43,0,0,0,0,0,0,0,41.995,-87.933
2,2008-10-22,47.0,29,40.0,18.0,0.0,0.0,29.71,12,12.6,49.261449270491916,2008,10,2,Wednesday,43,0,0,0,0,0,0,0,41.786,-87.752
1,2008-10-23,50.0,36,44.0,15.0,0.0,0.16,29.5,12,11.8,58.38584796476234,2008,10,3,Thursday,43,0,0,0,0,0,0,1,41.995,-87.933
2,2008-10-23,50.0,34,43.0,15.0,0.0,0.09,29.56,12,10.8,53.911107559830526,2008,10,3,Thursday,43,0,0,0,0,0,0,1,41.786,-87.752
1,2008-10-24,49.0,44,47.0,16.0,0.0,0.32,29.18,19,6.1,82.77027284255625,2008,10,4,Friday,43,1,0,0,1,0,0,1,41.995,-87.933
2,2008-10-24,51.0,44,47.0,14.0,0.0,0.63,29.25,20,6.9,76.83154501196901,2008,10,4,Friday,43,1,0,0,0,0,0,1,41.786,-87.752
1,2008-10-25,48.0,40,44.0,17.0,0.0,0.005,29.02,22,12.3,73.63628577046227,2008,10,5,Saturday,43,1,1,0,0,0,0,1,41.995,-87.933
2,2008-10-25,48.0,41,45.0,17.0,0.0,0.005,29.09,23,13.2,76.55473109020781,2008,10,5,Saturday,43,0,0,0,0,0,0,0,41.786,-87.752
1,2008-10-26,47.0,32,41.0,18.0,0.0,0.005,29.1,27,17.8,55.66160260278702,2008,10,6,Sunday,43,0,0,0,0,0,0,1,41.995,-87.933
2,2008-10-26,46.0,34,41.0,19.0,0.0,0.01,29.17,27,18.4,62.651857561349125,2008,10,6,Sunday,43,0,0,0,0,0,0,1,41.786,-87.752
1,2008-10-27,40.0,27,35.0,25.0,0.0,0.005,29.51,31,14.4,59.33080683077567,2008,10,0,Monday,44,0,0,0,0,0,0,0,41.995,-87.933
2,2008-10-27,41.0,28,35.0,24.0,0.0,0.005,29.57,31,13.9,59.475028856261915,2008,10,0,Monday,44,0,0,0,0,0,0,1,41.786,-87.752
1,2008-10-28,38.0,23,33.0,27.0,0.0,0.0,29.54,30,10.9,54.284808200731874,2008,10,1,Tuesday,44,0,0,0,0,0,0,0,41.995,-87.933
2,2008-10-28,39.0,23,33.0,26.0,0.0,0.0,29.6,30,10.3,52.196583923206894,2008,10,1,Tuesday,44,0,0,0,0,0,0,0,41.786,-87.752
1,2008-10-29,42.0,24,34.0,23.0,0.0,0.0,29.47,32,6.2,48.44846157904755,2008,10,2,Wednesday,44,0,0,0,0,0,0,0,41.995,-87.933
2,2008-10-29,42.0,25,35.0,23.0,0.0,0.0,29.54,29,6.1,50.52099600714115,2008,10,2,Wednesday,44,0,0,0,0,0,0,0,41.786,-87.752
1,2008-10-30,47.0,32,41.0,18.0,0.0,0.0,29.57,19,10.4,55.66160260278702,2008,10,3,Thursday,44,0,0,0,0,0,0,0,41.995,-87.933
2,2008-10-30,49.0,31,41.0,16.0,0.0,0.0,29.65,19,9.4,49.58250976781231,2008,10,3,Thursday,44,0,0,0,0,0,0,0,41.786,-87.752
1,2008-10-31,59.0,46,51.0,6.0,0.0,0.0,29.57,22,7.4,61.961501803487494,2008,10,4,Friday,44,0,0,0,0,0,0,0,41.995,-87.933
2,2008-10-31,60.0,46,51.0,5.0,0.0,0.0,29.64,22,7.9,59.78926063757714,2008,10,4,Friday,44,0,0,0,0,0,1,0,41.786,-87.752
1,2009-05-01,53.0,40,47.0,12.0,0.0,0.02,29.26,29,8.5,61.15528382931884,2009,5,4,Friday,18,0,0,0,0,0,0,1,41.995,-87.933
2,2009-05-01,55.0,42,48.0,10.0,0.0,0.04,29.33,29,8.6,61.426481210014636,2009,5,4,Friday,18,0,0,0,0,0,0,1,41.786,-87.752
1,2009-05-02,55.0,33,45.0,10.0,0.0,0.0,29.21,26,9.2,43.08276055930812,2009,5,5,Saturday,18,0,0,0,0,0,0,0,41.995,-87.933
2,2009-05-02,55.0,34,46.0,10.0,0.0,0.0,29.28,27,9.5,44.84763202276126,2009,5,5,Saturday,18,0,0,0,0,0,0,0,41.786,-87.752
1,2009-05-03,57.0,34,47.0,8.0,0.0,0.0,29.19,26,4.9,41.71181278210141,2009,5,6,Sunday,18,0,0,0,0,0,0,0,41.995,-87.933
2,2009-05-03,58.0,35,48.0,7.0,0.0,0.0,29.26,26,4.8,41.87723205518447,2009,5,6,Sunday,18,0,0,0,0,0,0,0,41.786,-87.752
1,2009-05-04,57.0,34,47.0,8.0,0.0,0.0,29.31,9,7.6,41.71181278210141,2009,5,0,Monday,19,0,0,0,0,0,0,0,41.995,-87.933
2,2009-05-04,60.0,36,48.0,5.0,0.0,0.0,29.37,9,8.4,40.56826857356276,2009,5,0,Monday,19,0,0,0,0,0,0,0,41.786,-87.752
1,2009-05-05,60.0,40,50.0,5.0,0.0,0.0,29.22,13,6.0,47.47775377111461,2009,5,1,Tuesday,19,0,0,0,0,0,0,0,41.995,-87.933
2,2009-05-05,62.0,41,51.0,3.0,0.0,0.0,29.28,12,5.9,45.980770217747946,2009,5,1,Tuesday,19,0,0,0,0,0,0,0,41.786,-87.752
1,2009-05-06,63.0,51,55.0,2.0,0.0,0.67,29.05,19,8.1,64.85144687622002,2009,5,2,Wednesday,19,1,0,0,0,0,0,1,41.995,-87.933
2,2009-05-06,66.0,51,56.0,0.0,1.0,0.86,29.13,19,7.2,58.40218027242712,2009,5,2,Wednesday,19,1,0,0,0,0,0,1,41.786,-87.752
1,2009-05-07,67.0,52,57.0,0.0,2.0,0.19,29.01,25,10.3,58.540403061074805,2009,5,3,Thursday,19,1,0,0,0,0,1,1,41.995,-87.933
2,2009-05-07,67.0,53,58.0,0.0,2.0,0.03,29.08,24,9.2,60.73555116726562,2009,5,3,Thursday,19,1,0,0,0,0,1,1,41.786,-87.752
1,2009-05-08,65.0,53,58.0,0.0,0.0,0.02,28.94,21,6.0,65.09878684722298,2009,5,4,Friday,19,0,0,0,1,0,0,1,41.995,-87.933
2,2009-05-08,66.0,55,59.0,0.0,1.0,0.01,29.0,20,6.1,67.64515672799998,2009,5,4,Friday,19,1,0,0,0,0,1,0,41.786,-87.752
1,2009-05-09,55.0,44,48.0,10.0,0.0,0.005,29.19,29,11.8,66.33334830519775,2009,5,5,Saturday,19,0,0,0,0,0,0,0,41.995,-87.933
2,2009-05-09,55.0,44,49.0,10.0,0.0,0.0,29.26,28,11.3,66.33334830519775,2009,5,5,Saturday,19,0,0,0,0,0,0,0,41.786,-87.752
1,2009-05-10,54.0,39,46.0,11.0,0.0,0.0,29.41,30,8.4,56.696987436011035,2009,5,6,Sunday,19,0,0,0,0,0,0,0,41.995,-87.933
2,2009-05-10,55.0,40,47.0,10.0,0.0,0.02,29.47,30,9.0,56.842418268437015,2009,5,6,Sunday,19,0,0,0,0,0,0,1,41.786,-87.752
1,2009-05-11,50.0,35,44.0,15.0,0.0,0.0,29.47,8,4.6,56.10908372991861,2009,5,0,Monday,20,0,0,0,0,0,0,0,41.995,-87.933
2,2009-05-11,51.0,34,44.0,14.0,0.0,0.0,29.53,7,4.5,51.94540825202104,2009,5,0,Monday,20,0,0,0,0,0,0,0,41.786,-87.752
1,2009-05-12,55.0,34,47.0,10.0,0.0,0.0,29.38,16,9.6,44.84763202276126,2009,5,1,Tuesday,20,0,0,0,0,0,0,0,41.995,-87.933
2,2009-05-12,58.0,32,47.0,7.0,0.0,0.0,29.44,16,9.5,37.12525264851589,2009,5,1,Tuesday,20,0,0,0,0,0,0,0,41.786,-87.752
1,2009-05-13,62.0,56,58.0,3.0,0.0,0.55,29.01,19,16.4,80.68608642843094,2009,5,2,Wednesday,20,1,0,0,1,0,0,1,41.995,-87.933
2,2009-05-13,63.0,58,60.0,2.0,0.0,1.03,29.08,18,14.8,83.72280836806183,2009,5,2,Wednesday,20,1,1,0,1,0,0,1,41.786,-87.752
1,2009-05-14,61.0,44,52.0,4.0,0.0,0.0,29.31,27,10.7,53.47105353063487,2009,5,3,Thursday,20,0,0,0,0,0,0,0,41.995,-87.933
2,2009-05-14,62.0,44,53.0,3.0,0.0,0.005,29.38,27,11.3,51.61256640960471,2009,5,3,Thursday,20,0,0,0,0,0,0,0,41.786,-87.752
1,2009-05-15,57.0,51,54.0,8.0,0.0,0.39,29.28,16,8.8,80.2993261304834,2009,5,4,Friday,20,1,0,0,0,0,0,1,41.995,-87.933
2,2009-05-15,59.0,52,55.0,6.0,0.0,0.7,29.34,15,5.8,77.54747501824349,2009,5,4,Friday,20,1,0,0,1,0,0,1,41.786,-87.752
1,2009-05-16,54.0,40,49.0,11.0,0.0,0.0,29.36,29,12.5,58.95462863286354,2009,5,5,Saturday,20,1,0,0,0,0,0,0,41.995,-87.933
2,2009-05-16,55.0,41,50.0,10.0,0.0,0.04,29.41,30,12.4,59.09526803975291,2009,5,5,Saturday,20,1,1,0,0,0,0,0,41.786,-87.752
1,2009-05-17,51.0,27,42.0,14.0,0.0,0.0,29.6,33,6.2,39.06253709542605,2009,5,6,Sunday,20,0,0,0,0,0,0,0,41.995,-87.933
2,2009-05-17,50.0,28,42.0,15.0,0.0,0.0,29.67,9,6.5,42.249940860035565,2009,5,6,Sunday,20,0,0,0,0,0,0,0,41.786,-87.752
1,2009-05-18,53.0,33,45.0,12.0,0.0,0.005,29.54,19,9.9,46.351624902948004,2009,5,0,Monday,21,0,0,0,0,0,0,0,41.995,-87.933
2,2009-05-18,56.0,30,45.0,9.0,0.0,0.005,29.62,19,9.5,36.789872059525266,2009,5,0,Monday,21,0,0,0,0,0,0,0,41.786,-87.752
1,2009-05-19,66.0,44,55.0,0.0,1.0,0.0,29.48,21,13.8,44.87129742398113,2009,5,1,Tuesday,21,0,0,0,0,0,0,0,41.995,-87.933
2,2009-05-19,67.0,43,54.0,0.0,2.0,0.0,29.55,21,12.4,41.71442719605285,2009,5,1,Tuesday,21,0,0,0,0,0,0,0,41.786,-87.752
1,2009-05-20,73.0,44,57.0,0.0,8.0,0.0,29.4,20,14.6,35.32573802152194,2009,5,2,Wednesday,21,0,0,0,0,0,0,0,41.995,-87.933
2,2009-05-20,73.0,43,57.0,0.0,8.0,0.005,29.47,20,12.1,33.997046669169976,2009,5,2,Wednesday,21,0,0,0,0,0,0,0,41.786,-87.752
1,2009-05-21,72.0,49,59.0,0.0,7.0,0.0,29.38,23,12.8,44.143410279637344,2009,5,3,Thursday,21,0,0,0,0,0,0,0,41.995,-87.933
2,2009-05-21,73.0,48,59.0,0.0,8.0,0.0,29.44,25,10.9,41.10929184846352,2009,5,3,Thursday,21,0,0,0,0,0,0,0,41.786,-87.752
1,2009-05-22,61.0,46,53.0,4.0,0.0,0.0,29.46,4,10.7,57.70220195279112,2009,5,4,Friday,21,0,0,0,0,0,0,0,41.995,-87.933
2,2009-05-22,63.0,47,54.0,2.0,0.0,0.0,29.5,3,10.6,55.84155446059585,2009,5,4,Friday,21,0,0,0,0,0,0,0,41.786,-87.752
1,2009-05-23,65.0,50,57.0,0.0,0.0,0.0,29.33,7,5.7,58.263369645862106,2009,5,5,Saturday,21,0,0,0,0,0,0,0,41.995,-87.933
2,2009-05-23,67.0,51,58.0,0.0,2.0,0.005,29.39,8,5.5,56.41528290134901,2009,5,5,Saturday,21,0,0,0,0,0,0,0,41.786,-87.752
1,2009-05-24,63.0,46,53.0,2.0,0.0,0.0,29.34,4,11.0,53.76911419459217,2009,5,6,Sunday,21,0,0,0,0,0,0,0,41.995,-87.933
2,2009-05-24,63.0,47,54.0,2.0,0.0,0.0,29.39,3,10.8,55.84155446059585,2009,5,6,Sunday,21,0,0,0,0,0,0,0,41.786,-87.752
1,2009-05-25,61.0,43,51.0,4.0,0.0,0.04,29.28,6,10.8,51.45987045544989,2009,5,0,Monday,22,0,1,0,0,0,0,1,41.995,-87.933
2,2009-05-25,60.0,46,53.0,5.0,0.0,0.08,29.33,6,9.5,59.78926063757714,2009,5,0,Monday,22,0,1,0,0,0,0,1,41.786,-87.752
1,2009-05-26,64.0,51,55.0,1.0,0.0,1.73,29.08,5,7.8,62.6166863986211,2009,5,1,Tuesday,22,1,0,0,1,0,0,1,41.995,-87.933
2,2009-05-26,66.0,54,58.0,0.0,1.0,1.38,29.13,6,6.8,65.22158449190091,2009,5,1,Tuesday,22,1,0,0,1,0,0,1,41.786,-87.752
1,2009-05-27,64.0,58,60.0,1.0,0.0,0.02,28.95,24,7.2,80.83774670441622,2009,5,2,Wednesday,22,1,1,0,0,0,1,0,41.995,-87.933
2,2009-05-27,67.0,60,63.0,0.0,2.0,0.005,29.02,24,8.3,78.2324262447315,2009,5,2,Wednesday,22,1,1,0,0,0,1,0,41.786,-87.752
1,2009-05-28,58.0,51,54.0,7.0,0.0,0.0,29.06,30,8.1,77.4597127596585,2009,5,3,Thursday,22,0,0,0,0,0,0,0,41.995,-87.933
2,2009-05-28,60.0,51,54.0,5.0,0.0,0.0,29.11,29,8.3,72.11240352544766,2009,5,3,Thursday,22,0,0,0,0,0,0,0,41.786,-87.752
1,2009-05-29,62.0,49,55.0,3.0,0.0,0.005,29.17,32,6.9,62.356404826381294,2009,5,4,Friday,22,0,0,0,0,0,0,0,41.995,-87.933
2,2009-05-29,66.0,49,55.0,0.0,1.0,0.0,29.23,31,6.8,54.21185152951507,2009,5,4,Friday,22,0,0,0,0,0,0,0,41.786,-87.752
1,2009-05-30,65.0,46,54.0,0.0,0.0,0.005,29.09,27,6.8,50.134870856789945,2009,5,5,Saturday,22,0,0,0,0,0,0,1,41.995,-87.933
2,2009-05-30,66.0,46,55.0,0.0,1.0,0.005,29.15,29,6.6,48.42194972573179,2009,5,5,Saturday,22,0,0,0,0,0,0,0,41.786,-87.752
1,2009-05-31,59.0,41,50.0,6.0,0.0,0.0,29.21,10,4.6,51.15276067392568,2009,5,6,Sunday,22,0,0,0,0,0,0,0,41.995,-87.933
2,2009-05-31,61.0,43,52.0,4.0,0.0,0.0,29.26,9,6.3,51.45987045544989,2009,5,6,Sunday,22,0,0,0,0,0,0,0,41.786,-87.752
1,2009-06-01,65.0,53,57.0,0.0,0.0,0.44,29.19,34,11.1,65.09878684722298,2009,6,0,Monday,23,0,0,0,1,0,0,1,41.995,-87.933
2,2009-06-01,66.0,54,58.0,0.0,1.0,0.83,29.25,34,10.0,65.22158449190091,2009,6,0,Monday,23,0,0,0,1,0,0,1,41.786,-87.752
1,2009-06-02,54.0,46,50.0,11.0,0.0,0.12,29.36,3,8.0,74.24221613589398,2009,6,1,Tuesday,23,1,0,0,0,0,0,1,41.995,-87.933
2,2009-06-02,56.0,47,51.0,9.0,0.0,0.06,29.42,3,9.2,71.68941993584191,2009,6,1,Tuesday,23,1,0,0,0,0,0,1,41.786,-87.752
1,2009-06-03,52.0,39,46.0,13.0,0.0,0.0,29.42,4,10.7,61.01875332663372,2009,6,2,Wednesday,23,0,0,0,0,0,0,0,41.995,-87.933
2,2009-06-03,54.0,40,48.0,11.0,0.0,0.0,29.47,2,11.4,58.95462863286354,2009,6,2,Wednesday,23,0,0,0,0,0,0,0,41.786,-87.752
1,2009-06-04,55.0,37,48.0,10.0,0.0,0.0,29.31,4,5.9,50.53163169435197,2009,6,3,Thursday,23,0,0,0,0,0,0,0,41.995,-87.933
2,2009-06-04,58.0,38,49.0,7.0,0.0,0.0,29.36,5,6.4,47.15871076261353,2009,6,3,Thursday,23,0,0,0,0,0,0,0,41.786,-87.752
1,2009-06-05,62.0,44,54.0,3.0,0.0,0.0,29.18,26,6.7,51.61256640960471,2009,6,4,Friday,23,0,0,0,0,0,0,0,41.995,-87.933
2,2009-06-05,64.0,43,54.0,1.0,0.0,0.0,29.23,25,7.2,46.29985124068028,2009,6,4,Friday,23,0,0,0,0,0,0,0,41.786,-87.752
1,2009-06-06,57.0,45,50.0,8.0,0.0,0.02,29.2,5,7.7,64.09525234225048,2009,6,5,Saturday,23,0,0,0,0,0,0,0,41.995,-87.933
2,2009-06-06,61.0,48,53.0,4.0,0.0,0.005,29.26,3,7.2,62.22537073950085,2009,6,5,Saturday,23,0,0,0,0,0,0,1,41.786,-87.752
1,2009-06-07,63.0,53,57.0,2.0,0.0,0.04,29.14,8,6.9,69.81775447106169,2009,6,6,Sunday,23,1,0,0,0,0,0,0,41.995,-87.933
2,2009-06-07,65.0,54,59.0,0.0,0.0,0.005,29.21,11,7.7,67.52879084996923,2009,6,6,Sunday,23,1,0,0,0,0,0,1,41.786,-87.752
1,2009-06-08,66.0,60,63.0,0.0,1.0,0.45,29.06,24,9.2,80.98770449638063,2009,6,0,Monday,24,1,0,0,1,0,0,1,41.995,-87.933
2,2009-06-08,69.0,61,65.0,0.0,4.0,0.3,29.11,25,10.0,75.67411312116738,2009,6,0,Monday,24,1,0,0,1,0,1,1,41.786,-87.752
1,2009-06-09,61.0,53,56.0,4.0,0.0,0.005,29.23,6,6.3,74.92476356965477,2009,6,1,Tuesday,24,1,1,0,0,0,0,0,41.995,-87.933
